Evasao,Genero,Idoso,Possui_Parceiro,Possui_Dependentes,Meses_Contrato,Servico_Telefone,Multiplas_Linhas,Tipo_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Fatura_Digital,Metodo_Pagamento,Fatura_Mensal,Fatura_Diaria
0,Male,0,1,1,72,1,1,DSL,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),55.3,1.8433333333333333
0,Male,0,0,0,26,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,84.3,2.81
0,Male,0,0,1,14,1,0,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),76.1,2.536666666666666
0,Female,0,0,0,30,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,100.45,3.3483333333333336
0,Male,0,0,0,66,0,0,DSL,0,0,0,1,0,0,One year,0,Credit card (automatic),29.45,0.9816666666666668
0,Male,0,1,0,49,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),93.85,3.128333333333333
0,Female,0,1,1,15,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.35,0.6783333333333333
0,Male,0,1,0,71,1,1,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),84.2,2.806666666666666
0,Female,0,0,0,39,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.7,0.69
0,Female,0,1,1,67,0,0,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),54.2,1.8066666666666669
0,Male,0,1,1,31,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,54.35,1.8116666666666668
1,Female,0,0,0,50,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Electronic check,109.65,3.655
0,Male,0,0,0,13,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.95,0.6649999999999999
0,Male,0,1,1,47,1,0,Fiber optic,1,1,1,0,0,1,One year,1,Electronic check,96.1,3.203333333333333
1,Male,0,0,0,10,0,0,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,29.5,0.9833333333333332
0,Male,0,1,0,23,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Electronic check,84.25,2.808333333333333
0,Male,0,1,1,57,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.4,0.6466666666666666
0,Female,0,1,0,56,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),85.6,2.853333333333333
0,Female,0,0,0,10,1,1,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.5,0.8166666666666667
0,Female,0,1,1,30,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Bank transfer (automatic),66.3,2.21
0,Male,1,0,0,43,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.85,2.828333333333333
1,Female,1,0,0,54,1,1,DSL,1,1,0,1,1,1,One year,0,Bank transfer (automatic),82.45,2.748333333333333
0,Female,0,1,1,9,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,75.85,2.5283333333333333
0,Male,0,0,0,27,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.3,2.71
0,Female,0,0,0,20,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),18.9,0.63
1,Male,0,1,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.35,2.3116666666666665
1,Male,0,0,0,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.75,1.4916666666666667
0,Male,0,1,1,51,1,1,Fiber optic,1,1,0,1,1,1,One year,0,Credit card (automatic),110.05,3.668333333333333
1,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),70.7,2.356666666666667
1,Male,1,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,0.6683333333333333
0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.7,2.356666666666667
0,Female,0,0,0,38,1,1,DSL,1,1,1,0,1,1,One year,0,Bank transfer (automatic),84.1,2.803333333333333
0,Male,0,0,0,11,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,75.9,2.53
0,Female,0,0,0,56,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,106.8,3.56
0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),113.65,3.7883333333333336
0,Female,0,0,0,13,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.2,0.6733333333333333
0,Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,75.55,2.518333333333333
0,Female,0,1,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.2,2.306666666666666
0,Female,0,1,0,51,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.5,0.85
0,Female,1,1,0,29,0,0,DSL,1,0,1,0,0,1,Month-to-month,1,Electronic check,45.0,1.5
1,Male,1,0,1,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,50.15,1.6716666666666666
1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.6,0.6866666666666668
0,Male,0,0,0,26,1,0,DSL,1,0,0,1,1,1,One year,0,Bank transfer (automatic),75.0,2.5
1,Male,0,0,0,3,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,3.5116666666666663
1,Male,0,0,1,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.35,2.5116666666666663
0,Female,0,1,1,67,1,1,Fiber optic,1,0,0,1,1,1,Two year,0,Credit card (automatic),106.7,3.556666666666666
0,Female,0,1,0,65,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,105.05,3.5016666666666665
0,Female,0,0,1,43,1,0,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),106.0,3.533333333333333
1,Female,0,0,0,39,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,50.75,1.6916666666666669
0,Female,0,1,1,9,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.35,0.6783333333333333
0,Male,0,1,1,30,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),83.55,2.785
0,Female,0,1,1,32,1,0,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),61.4,2.0466666666666664
0,Male,0,1,1,25,1,0,DSL,0,1,1,0,0,0,One year,0,Mailed check,53.65,1.788333333333333
0,Male,0,0,0,13,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,0.6583333333333333
0,Female,0,1,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.9,0.6633333333333333
0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,0.675
0,Male,0,1,1,67,1,0,DSL,1,1,0,0,0,0,Two year,1,Bank transfer (automatic),54.2,1.8066666666666669
0,Male,1,1,1,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,108.45,3.615
0,Female,0,1,1,4,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,50.3,1.6766666666666663
0,Female,0,1,1,50,1,1,DSL,1,1,1,1,0,1,One year,1,Bank transfer (automatic),80.05,2.668333333333333
1,Female,0,0,0,60,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.8,1.6933333333333331
0,Male,0,0,0,64,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),104.65,3.4883333333333337
0,Female,0,0,0,59,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,24.45,0.815
0,Male,0,0,0,51,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),83.4,2.78
1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.3,1.51
0,Female,0,0,0,10,1,0,DSL,0,1,0,1,0,1,One year,0,Mailed check,64.9,2.1633333333333336
0,Female,0,1,1,17,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Credit card (automatic),55.35,1.845
1,Female,0,1,0,18,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,39.05,1.3016666666666663
0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.65,0.6883333333333332
1,Female,0,1,0,58,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),109.45,3.648333333333333
0,Female,0,1,0,59,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Mailed check,100.05,3.335
0,Female,0,0,0,2,1,0,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,91.15,3.0383333333333336
0,Female,0,0,0,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Credit card (automatic),56.35,1.8783333333333332
0,Female,0,1,0,47,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.65,0.6549999999999999
1,Female,0,1,0,3,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),91.5,3.05
0,Female,0,1,0,55,1,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,56.8,1.893333333333333
1,Male,1,1,1,43,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),110.75,3.691666666666667
1,Female,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.95,1.5316666666666667
1,Male,0,0,0,11,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,73.5,2.45
0,Female,0,0,0,60,0,0,DSL,1,0,1,0,1,1,Two year,0,Electronic check,53.6,1.7866666666666666
0,Male,0,0,1,72,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),67.2,2.24
0,Female,0,1,1,69,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.6,0.8533333333333334
0,Male,1,1,0,29,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.3,2.81
0,Female,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),89.9,2.996666666666667
0,Female,0,1,0,48,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),105.1,3.503333333333333
0,Male,0,1,0,36,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.0,3.1666666666666665
0,Male,1,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.1,2.3366666666666664
0,Female,0,1,0,50,1,1,DSL,0,0,1,0,1,1,One year,0,Bank transfer (automatic),75.7,2.523333333333333
0,Female,0,0,0,3,1,0,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,75.3,2.51
0,Male,0,0,0,31,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.45,0.6816666666666666
0,Male,0,0,1,63,0,0,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),40.6,1.3533333333333333
0,Male,0,1,1,54,0,0,DSL,0,0,1,1,0,1,Two year,0,Credit card (automatic),46.0,1.5333333333333334
0,Female,0,1,1,56,1,1,DSL,1,0,0,0,1,0,One year,0,Bank transfer (automatic),65.2,2.1733333333333333
0,Female,0,1,0,43,1,1,DSL,1,1,0,1,1,1,Two year,0,Credit card (automatic),86.45,2.881666666666667
0,Male,0,0,0,25,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,105.5,3.5166666666666666
1,Male,1,0,0,25,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,105.95,3.5316666666666667
0,Female,0,1,0,62,1,0,DSL,1,1,1,0,1,0,Two year,1,Credit card (automatic),72.0,2.4
0,Male,0,1,1,49,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),90.4,3.0133333333333336
0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.8,1.5266666666666666
0,Male,0,0,0,8,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,29.35,0.9783333333333334
1,Female,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,2.3266666666666667
0,Male,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Mailed check,114.5,3.816666666666667
0,Female,0,1,1,63,1,0,DSL,1,0,0,0,0,0,Two year,1,Bank transfer (automatic),50.65,1.6883333333333332
0,Male,0,0,0,54,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Credit card (automatic),89.4,2.98
1,Female,0,1,1,33,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Mailed check,103.7,3.4566666666666666
0,Male,0,0,0,31,1,1,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,71.05,2.368333333333333
1,Male,0,0,0,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,98.55,3.285
0,Female,0,1,0,59,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),109.15,3.6383333333333336
0,Female,0,0,1,9,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,0,Bank transfer (automatic),93.0,3.1
1,Female,1,0,0,10,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.65,0.9883333333333332
1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.95,0.6649999999999999
0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.95,0.6649999999999999
0,Male,1,0,0,38,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,94.75,3.158333333333333
0,Female,0,0,0,16,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),75.1,2.503333333333333
0,Male,0,0,0,67,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.95,0.6649999999999999
0,Female,0,0,0,20,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.7,0.6566666666666666
0,Female,0,1,0,64,1,0,DSL,1,1,1,1,0,1,Two year,1,Mailed check,74.35,2.478333333333333
0,Male,0,1,1,28,1,0,Fiber optic,0,1,1,1,1,0,One year,0,Bank transfer (automatic),92.9,3.0966666666666667
0,Female,0,1,1,71,1,1,Fiber optic,1,1,1,1,0,0,One year,1,Credit card (automatic),95.15,3.171666666666667
0,Female,0,0,0,21,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Mailed check,104.55,3.485
0,Male,1,0,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.85,3.161666666666666
0,Male,0,1,1,31,1,1,Fiber optic,1,0,1,0,1,0,One year,0,Bank transfer (automatic),98.05,3.268333333333333
0,Male,0,1,0,37,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,55.05,1.835
0,Male,0,1,1,68,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,110.2,3.673333333333333
0,Female,0,0,0,34,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,85.35,2.845
1,Female,0,0,0,9,0,0,DSL,1,0,1,1,1,1,Month-to-month,0,Mailed check,58.5,1.95
0,Female,0,1,1,28,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,49.9,1.663333333333333
0,Female,0,0,1,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,29.65,0.9883333333333332
0,Female,0,1,1,11,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.9,0.6966666666666667
1,Female,0,0,0,2,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,75.8,2.5266666666666664
0,Male,0,0,1,17,1,0,DSL,0,0,0,0,0,0,One year,0,Mailed check,44.6,1.4866666666666668
0,Male,0,1,1,69,1,0,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),106.35,3.545
0,Male,0,1,0,37,1,1,Fiber optic,0,0,1,1,1,0,Two year,0,Mailed check,94.3,3.143333333333333
1,Male,1,0,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.2,0.84
1,Male,0,0,0,1,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),90.85,3.0283333333333333
0,Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),108.5,3.6166666666666663
0,Male,0,1,1,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.75,3.158333333333333
0,Female,0,1,1,49,0,0,DSL,1,0,0,1,0,0,One year,1,Credit card (automatic),35.8,1.1933333333333331
0,Male,0,0,0,27,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,0.6616666666666667
0,Male,0,0,0,4,1,1,DSL,0,0,0,1,0,1,Month-to-month,0,Mailed check,65.55,2.185
0,Male,0,1,0,72,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),108.95,3.631666666666667
0,Male,0,1,0,2,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Mailed check,64.2,2.14
0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,0.6649999999999999
0,Male,0,1,1,67,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,105.4,3.5133333333333336
1,Female,0,0,0,9,1,0,DSL,0,1,0,1,1,0,Month-to-month,0,Mailed check,66.25,2.208333333333333
1,Female,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,46.0,1.5333333333333334
0,Male,0,0,0,22,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,78.85,2.628333333333333
0,Female,0,0,0,48,1,0,Fiber optic,0,1,0,0,0,0,One year,0,Electronic check,75.15,2.5050000000000003
0,Female,0,0,0,47,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.55,0.685
0,Female,0,1,0,66,1,1,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),66.9,2.23
0,Female,0,0,1,37,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.3,0.6766666666666666
1,Male,1,1,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.1,3.17
1,Male,1,1,1,22,0,0,DSL,1,0,0,0,0,1,Month-to-month,0,Mailed check,40.05,1.335
0,Female,0,1,1,56,1,0,DSL,1,1,1,0,0,0,Two year,1,Credit card (automatic),61.3,2.043333333333333
0,Female,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),112.75,3.758333333333333
0,Male,0,0,0,10,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),95.1,3.17
0,Male,0,0,0,9,1,0,DSL,1,0,1,1,1,0,Month-to-month,1,Mailed check,69.5,2.316666666666667
0,Female,0,0,0,35,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.25,0.6416666666666667
1,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.5,2.316666666666667
0,Male,1,1,0,54,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.0,2.466666666666667
1,Female,1,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.7,2.856666666666667
0,Male,0,0,0,63,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.75,3.4916666666666667
0,Female,1,0,0,53,1,0,Fiber optic,1,1,0,1,0,1,One year,1,Mailed check,96.75,3.225
1,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.7,2.523333333333333
0,Male,0,1,1,67,1,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,60.05,2.0016666666666665
0,Female,0,1,0,71,1,1,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),83.3,2.7766666666666664
0,Female,0,1,1,42,1,1,Fiber optic,1,1,0,0,1,0,One year,1,Credit card (automatic),94.45,3.148333333333333
0,Female,0,1,1,12,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.25,0.8416666666666667
0,Male,1,1,0,57,1,0,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,90.65,3.021666666666667
0,Male,0,1,1,35,1,0,Fiber optic,0,1,0,1,1,0,One year,1,Electronic check,89.7,2.99
0,Male,0,0,1,33,0,0,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),34.05,1.135
0,Male,0,1,1,62,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.8,0.8266666666666667
0,Male,0,0,0,25,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.3,2.4766666666666666
0,Female,0,1,0,26,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Credit card (automatic),85.9,2.8633333333333337
1,Female,0,0,1,39,0,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),30.1,1.0033333333333334
0,Female,0,0,0,34,1,0,DSL,1,1,0,0,0,1,One year,0,Electronic check,64.35,2.145
0,Female,0,1,1,49,1,0,DSL,1,1,1,1,1,1,One year,1,Mailed check,87.2,2.9066666666666667
1,Male,0,0,0,19,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,39.65,1.3216666666666663
0,Male,0,0,0,17,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),55.5,1.85
0,Male,0,0,0,53,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Mailed check,80.6,2.6866666666666665
0,Male,0,1,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.75,1.625
0,Male,0,1,0,70,1,0,DSL,1,1,0,1,0,1,Two year,0,Mailed check,67.95,2.265
1,Female,0,0,0,2,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),55.05,1.835
0,Male,0,0,0,28,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,0,Electronic check,91.0,3.033333333333333
0,Male,0,0,0,27,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.3,0.6766666666666666
0,Male,0,1,1,72,1,1,Fiber optic,0,0,1,0,0,1,Two year,1,Credit card (automatic),90.8,3.0266666666666664
0,Female,0,1,1,7,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.7,0.8233333333333334
0,Female,1,1,0,31,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.85,2.828333333333333
1,Female,0,1,0,33,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.4,3.48
0,Male,0,1,1,68,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.0,0.8
0,Male,0,0,0,32,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,91.05,3.035
0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.0,0.6333333333333333
0,Male,0,0,0,64,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Credit card (automatic),100.3,3.3433333333333333
0,Male,0,0,0,26,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,85.75,2.8583333333333334
0,Male,1,1,0,71,0,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),46.35,1.5450000000000002
1,Male,0,0,0,13,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.85,2.695
0,Female,0,0,0,41,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Bank transfer (automatic),98.8,3.293333333333333
1,Male,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.55,2.885
0,Female,0,0,0,41,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.85,0.6616666666666667
0,Female,0,0,0,47,1,0,DSL,0,0,1,1,1,1,Two year,0,Mailed check,74.45,2.481666666666667
0,Female,0,1,0,29,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,2.498333333333333
1,Male,1,0,0,8,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,29.4,0.98
1,Female,0,0,0,57,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),112.95,3.765
0,Female,0,0,0,42,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),59.65,1.9883333333333333
0,Female,0,0,0,57,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),87.55,2.918333333333333
1,Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.7,2.49
0,Male,0,1,1,45,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.35,0.6783333333333333
0,Male,0,0,0,54,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.85,2.661666666666666
1,Male,1,1,0,33,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.5,3.15
0,Female,0,1,0,52,0,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,35.45,1.1816666666666669
0,Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Electronic check,90.35,3.0116666666666663
0,Female,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),90.15,3.0050000000000003
0,Male,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.25,3.0083333333333333
0,Female,0,1,1,40,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.8,0.8266666666666667
0,Female,0,1,1,64,0,0,DSL,0,1,0,1,1,1,Two year,1,Electronic check,54.6,1.82
0,Female,0,1,1,26,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.25,0.675
1,Female,0,0,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.45,0.815
0,Male,0,1,1,52,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.85,0.6950000000000001
0,Female,1,1,0,62,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Credit card (automatic),97.95,3.265
0,Male,0,1,1,42,1,0,DSL,0,0,1,1,1,1,One year,0,Electronic check,73.15,2.438333333333333
0,Male,1,0,0,11,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),79.15,2.6383333333333336
1,Male,0,1,1,68,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,113.15,3.771666666666667
0,Female,0,1,1,41,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),94.3,3.143333333333333
0,Male,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),64.8,2.16
1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Mailed check,80.85,2.695
1,Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,2.32
1,Female,1,0,0,2,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.55,2.8516666666666666
0,Female,0,0,0,49,1,0,Fiber optic,0,0,1,1,1,1,Two year,0,Credit card (automatic),100.65,3.355
